,userIndex,gameID,hours
67817,10957.0,196.0,2.2
67818,10957.0,456.0,2.2
67819,10957.0,131.0,2.1
67820,10957.0,230.0,2.0
67821,10957.0,2119.0,2.0
67822,10957.0,10.0,2.0
67823,10957.0,976.0,1.9
67824,10957.0,496.0,1.8
67825,10957.0,598.0,1.5
67826,10957.0,608.0,0.9
67827,10957.0,579.0,0.9
67828,10957.0,47.0,0.9
67829,10957.0,273.0,0.7
67830,10957.0,2657.0,0.6
67831,10957.0,1250.0,0.5
67832,10957.0,93.0,0.4
67833,10957.0,22.0,0.4
67834,10957.0,699.0,0.4
67835,10957.0,199.0,0.3
67836,10957.0,1347.0,0.3
67837,10957.0,1048.0,0.2
67838,10957.0,2296.0,0.2
67839,10958.0,273.0,1.4
67840,10959.0,21.0,2.9
67841,10960.0,21.0,1.8
67842,10961.0,234.0,9.3
67843,10961.0,77.0,7.1
67844,10961.0,443.0,5.7
67845,10961.0,570.0,0.2
67846,10962.0,0.0,5.2
67847,10962.0,473.0,4.5
67848,10962.0,3.0,3.1
67849,10963.0,21.0,1.6
67850,10964.0,21.0,523.0
67851,10965.0,21.0,1.7
67852,10966.0,21.0,0.7
67853,10967.0,39.0,140.0
67854,10967.0,24.0,88.0
67855,10967.0,234.0,87.0
67856,10967.0,76.0,54.0
67857,10967.0,74.0,28.0
67858,10967.0,21.0,26.0
67859,10967.0,4.0,17.4
67860,10967.0,243.0,16.4
67861,10967.0,49.0,11.4
67862,10967.0,75.0,10.5
67863,10967.0,17.0,6.9
67864,10967.0,31.0,6.7
67865,10967.0,147.0,6.4
67866,10967.0,240.0,5.0
67867,10967.0,51.0,4.5
67868,10967.0,492.0,4.4
67869,10967.0,449.0,3.5
67870,10967.0,10.0,2.8
67871,10967.0,59.0,2.7
67872,10967.0,1136.0,2.6
67873,10967.0,997.0,2.3
67874,10967.0,341.0,1.9
67875,10967.0,837.0,1.7
67876,10967.0,485.0,1.6
67877,10967.0,916.0,1.4
67878,10967.0,13.0,0.9
67879,10967.0,35.0,0.9
67880,10967.0,2812.0,0.8
67881,10967.0,892.0,0.4
67882,10967.0,1308.0,0.3
67883,10967.0,339.0,0.2
67884,10967.0,640.0,0.2
67885,10968.0,282.0,2.6
67886,10969.0,21.0,0.6
67887,10970.0,9.0,20.0
67888,10971.0,21.0,1.1
67889,10972.0,273.0,3169.0
67890,10972.0,234.0,65.0
67891,10972.0,77.0,6.6
67892,10972.0,272.0,6.1
67893,10972.0,570.0,5.4
67894,10972.0,39.0,4.3
67895,10972.0,21.0,2.3
67896,10972.0,883.0,0.8
67897,10972.0,1142.0,0.4
67898,10973.0,24.0,160.0
67899,10973.0,23.0,62.0
67900,10973.0,0.0,55.0
67901,10973.0,39.0,13.8
67902,10973.0,339.0,12.1
67903,10973.0,341.0,10.3
67904,10973.0,9.0,7.2
67905,10973.0,528.0,5.9
67906,10973.0,356.0,4.0
67907,10973.0,794.0,2.4
67908,10973.0,761.0,1.6
67909,10973.0,240.0,0.9
67910,10973.0,1539.0,0.7
67911,10973.0,492.0,0.1
67912,10974.0,21.0,1039.0
67913,10974.0,0.0,223.0
67914,10974.0,850.0,167.0
67915,10974.0,346.0,51.0
67916,10974.0,555.0,40.0
67917,10974.0,15.0,40.0
67918,10974.0,51.0,29.0
67919,10974.0,64.0,16.5
67920,10974.0,804.0,14.9
67921,10974.0,536.0,13.2
67922,10974.0,113.0,9.5
67923,10974.0,523.0,9.4
67924,10974.0,52.0,9.1
67925,10974.0,318.0,7.8
67926,10974.0,682.0,6.0
67927,10974.0,13.0,5.8
67928,10974.0,28.0,5.0
67929,10974.0,657.0,4.9
67930,10974.0,531.0,4.5
67931,10974.0,173.0,4.2
67932,10974.0,26.0,3.7
67933,10974.0,17.0,3.5
67934,10974.0,359.0,2.9
67935,10974.0,217.0,1.8
67936,10974.0,95.0,1.8
67937,10974.0,81.0,1.5
67938,10974.0,10.0,1.1
67939,10974.0,196.0,0.3
67940,10975.0,21.0,0.2
67941,10976.0,21.0,1786.0
67942,10977.0,253.0,4.7
67943,10978.0,852.0,39.0
67944,10978.0,749.0,0.8
67945,10979.0,411.0,0.5
67946,10980.0,587.0,4.7
67947,10980.0,1035.0,3.2
67948,10980.0,28.0,2.3
67949,10980.0,18.0,0.7
67950,10980.0,525.0,0.7
67951,10981.0,21.0,2.3
67952,10982.0,21.0,413.0
67953,10983.0,21.0,0.2
67954,10984.0,233.0,1.6
67955,10985.0,238.0,51.0
67956,10986.0,28.0,170.0
67957,10987.0,234.0,348.0
67958,10987.0,39.0,260.0
67959,10987.0,276.0,48.0
67960,10987.0,62.0,29.0
67961,10987.0,120.0,11.6
67962,10987.0,232.0,9.7
67963,10987.0,273.0,7.5
67964,10987.0,231.0,5.8
67965,10987.0,236.0,4.2
67966,10987.0,9.0,1.1
67967,10987.0,541.0,0.7
67968,10987.0,579.0,0.6
67969,10987.0,774.0,0.6
67970,10987.0,580.0,0.4
67971,10987.0,628.0,0.4
67972,10987.0,77.0,0.4
67973,10987.0,185.0,0.3
67974,10987.0,177.0,0.3
67975,10987.0,278.0,0.3
67976,10987.0,241.0,0.1
67977,10988.0,499.0,0.7
67978,10989.0,21.0,905.0
67979,10989.0,863.0,0.1
67980,10990.0,46.0,823.0
67981,10990.0,39.0,223.0
67982,10990.0,280.0,186.0
67983,10990.0,350.0,99.0
67984,10990.0,198.0,90.0
67985,10990.0,284.0,79.0
67986,10990.0,9.0,72.0
67987,10990.0,528.0,61.0
67988,10990.0,3.0,56.0
67989,10990.0,1292.0,52.0
67990,10990.0,485.0,51.0
67991,10990.0,678.0,45.0
67992,10990.0,530.0,43.0
67993,10990.0,13.0,40.0
67994,10990.0,1659.0,36.0
67995,10990.0,1071.0,35.0
67996,10990.0,4.0,7.8
67997,10990.0,787.0,5.6
67998,10990.0,94.0,4.9
67999,10990.0,2072.0,4.7
68000,10990.0,749.0,4.6
68001,10990.0,60.0,2.8
68002,10990.0,1050.0,2.8
68003,10990.0,240.0,2.6
68004,10990.0,201.0,1.3
68005,10990.0,1476.0,0.9
68006,10990.0,770.0,0.8
68007,10990.0,115.0,0.7
68008,10991.0,21.0,2.3
68009,10992.0,21.0,102.0
68010,10993.0,21.0,6.6
68011,10994.0,273.0,802.0
68012,10994.0,485.0,539.0
68013,10994.0,21.0,310.0
68014,10994.0,272.0,133.0
68015,10994.0,475.0,26.0
68016,10994.0,487.0,1.1
68017,10994.0,481.0,0.4
68018,10994.0,267.0,0.4
68019,10995.0,4.0,21.0
68020,10995.0,241.0,4.6
68021,10996.0,480.0,69.0
68022,10997.0,24.0,8.3
68023,10998.0,239.0,14.2
68024,10998.0,671.0,7.5
68025,10998.0,3.0,1.6
68026,10998.0,240.0,0.2
68027,10999.0,9.0,0.2
68028,11000.0,107.0,28.0
68029,11001.0,21.0,1.4
68030,11002.0,1539.0,0.2
68031,11003.0,236.0,3.5
68032,11004.0,21.0,1121.0
68033,11004.0,485.0,659.0
68034,11004.0,91.0,26.0
68035,11004.0,276.0,24.0
68036,11004.0,342.0,24.0
68037,11004.0,66.0,9.6
68038,11004.0,62.0,7.8
68039,11004.0,1148.0,3.7
68040,11004.0,29.0,2.4
68041,11004.0,616.0,2.0
68042,11004.0,2635.0,0.8
68043,11004.0,10.0,0.8
68044,11004.0,17.0,0.4
68045,11005.0,39.0,207.0
68046,11005.0,773.0,196.0
68047,11005.0,541.0,173.0
68048,11005.0,598.0,172.0
68049,11005.0,234.0,143.0
68050,11005.0,318.0,39.0
68051,11005.0,1561.0,19.5
68052,11005.0,237.0,1.1
68053,11005.0,580.0,0.3
68054,11006.0,21.0,968.0
68055,11006.0,39.0,502.0
68056,11006.0,0.0,50.0
68057,11006.0,28.0,29.0
68058,11006.0,498.0,16.1
68059,11006.0,198.0,15.9
68060,11006.0,475.0,11.7
68061,11006.0,248.0,7.6
68062,11006.0,221.0,5.0
68063,11006.0,909.0,4.8
68064,11006.0,240.0,3.2
68065,11006.0,3402.0,2.5
68066,11006.0,9.0,1.4
68067,11006.0,241.0,0.4
68068,11006.0,1622.0,0.1
68069,11007.0,232.0,4.4
68070,11008.0,21.0,3.0
68071,11009.0,21.0,50.0
68072,11010.0,638.0,17.4
68073,11011.0,9.0,1.0
68074,11012.0,21.0,0.6
68075,11013.0,759.0,315.0
68076,11013.0,525.0,173.0
68077,11013.0,341.0,123.0
68078,11013.0,3.0,82.0
68079,11013.0,1.0,62.0
68080,11013.0,17.0,55.0
68081,11013.0,44.0,40.0
68082,11013.0,342.0,40.0
68083,11013.0,847.0,31.0
68084,11013.0,531.0,28.0
68085,11013.0,217.0,25.0
68086,11013.0,39.0,24.0
68087,11013.0,1018.0,22.0
68088,11013.0,59.0,19.9
68089,11013.0,62.0,19.5
68090,11013.0,622.0,18.9
68091,11013.0,29.0,18.3
68092,11013.0,77.0,17.3
68093,11013.0,154.0,16.3
68094,11013.0,1296.0,16.0
68095,11013.0,456.0,15.5
68096,11013.0,13.0,15.0
68097,11013.0,104.0,14.2
68098,11013.0,51.0,14.0
68099,11013.0,84.0,13.3
68100,11013.0,52.0,13.0
68101,11013.0,4.0,11.6
68102,11013.0,359.0,10.7
68103,11013.0,108.0,8.1
68104,11013.0,1534.0,6.8
68105,11013.0,1476.0,6.6
68106,11013.0,346.0,6.3
68107,11013.0,10.0,6.0
68108,11013.0,554.0,5.8
68109,11013.0,2093.0,5.8
68110,11013.0,24.0,5.5
68111,11013.0,82.0,5.4
68112,11013.0,2143.0,4.6
68113,11013.0,235.0,4.6
68114,11013.0,344.0,4.6
68115,11013.0,2361.0,4.4
68116,11013.0,616.0,4.1
68117,11013.0,185.0,4.0
68118,11013.0,260.0,3.7
68119,11013.0,580.0,3.6
68120,11013.0,9.0,3.2
68121,11013.0,175.0,3.1
68122,11013.0,1012.0,3.1
68123,11013.0,115.0,3.1
68124,11013.0,120.0,3.1
68125,11013.0,109.0,3.0
68126,11013.0,293.0,3.0
68127,11013.0,1456.0,2.8
68128,11013.0,368.0,2.8
68129,11013.0,34.0,2.6
68130,11013.0,768.0,2.3
68131,11013.0,1824.0,2.2
68132,11013.0,322.0,2.2
68133,11013.0,37.0,2.1
68134,11013.0,352.0,2.0
68135,11013.0,126.0,1.9
68136,11013.0,0.0,1.7
68137,11013.0,2671.0,1.7
68138,11013.0,1141.0,1.7
68139,11013.0,1914.0,1.6
68140,11013.0,558.0,1.5
68141,11013.0,556.0,1.5
68142,11013.0,299.0,1.5
68143,11013.0,1347.0,1.4
68144,11013.0,452.0,1.4
68145,11013.0,1036.0,1.2
68146,11013.0,248.0,1.1
68147,11013.0,167.0,1.1
68148,11013.0,66.0,1.0
68149,11013.0,275.0,0.9
68150,11013.0,731.0,0.9
68151,11013.0,63.0,0.9
68152,11013.0,2.0,0.9
68153,11013.0,177.0,0.9
68154,11013.0,101.0,0.8
68155,11013.0,60.0,0.8
68156,11013.0,1455.0,0.8
68157,11013.0,645.0,0.7
68158,11013.0,724.0,0.7
68159,11013.0,261.0,0.7
68160,11013.0,544.0,0.7
68161,11013.0,22.0,0.7
68162,11013.0,303.0,0.7
68163,11013.0,67.0,0.6
68164,11013.0,852.0,0.6
68165,11013.0,209.0,0.6
68166,11013.0,214.0,0.6
68167,11013.0,1862.0,0.6
68168,11013.0,308.0,0.5
68169,11013.0,387.0,0.5
68170,11013.0,15.0,0.4
68171,11013.0,475.0,0.4
68172,11013.0,382.0,0.4
68173,11013.0,1679.0,0.4
68174,11013.0,1971.0,0.4
68175,11013.0,1323.0,0.3
68176,11013.0,521.0,0.3
68177,11013.0,1983.0,0.3
68178,11013.0,370.0,0.3
68179,11013.0,1091.0,0.3
68180,11013.0,327.0,0.3
68181,11013.0,467.0,0.3
68182,11013.0,189.0,0.3
68183,11013.0,523.0,0.2
68184,11013.0,3434.0,0.2
68185,11013.0,610.0,0.2
68186,11013.0,393.0,0.2
68187,11013.0,88.0,0.2
68188,11013.0,295.0,0.2
68189,11013.0,1508.0,0.2
68190,11013.0,576.0,0.2
68191,11013.0,771.0,0.2
68192,11013.0,729.0,0.2
68193,11013.0,57.0,0.2
68194,11013.0,3131.0,0.2
68195,11013.0,307.0,0.2
68196,11013.0,659.0,0.2
68197,11013.0,223.0,0.1
68198,11013.0,422.0,0.1
68199,11013.0,1871.0,0.1
68200,11013.0,211.0,0.1
68201,11013.0,328.0,0.1
68202,11013.0,161.0,0.1
68203,11013.0,314.0,0.1
68204,11013.0,35.0,0.1
68205,11013.0,1460.0,0.1
68206,11013.0,197.0,0.1
68207,11014.0,2481.0,87.0
68208,11014.0,120.0,7.5
68209,11014.0,1289.0,0.2
68210,11014.0,347.0,0.2
68211,11015.0,21.0,423.0
68212,11015.0,23.0,53.0
68213,11015.0,9.0,48.0
68214,11015.0,240.0,34.0
68215,11015.0,789.0,28.0
68216,11015.0,246.0,25.0
68217,11015.0,896.0,12.6
68218,11015.0,338.0,5.0
68219,11015.0,282.0,4.8
68220,11015.0,574.0,4.0
68221,11015.0,284.0,2.5
68222,11015.0,485.0,2.5
68223,11015.0,1125.0,1.3
68224,11015.0,267.0,0.9
68225,11015.0,1692.0,0.7
68226,11015.0,1197.0,0.7
68227,11015.0,971.0,0.5
68228,11015.0,1670.0,0.4
68229,11015.0,635.0,0.1
68230,11016.0,540.0,11.0
68231,11016.0,9.0,1.0
68232,11017.0,39.0,106.0
68233,11017.0,491.0,2.2
68234,11017.0,277.0,0.2
68235,11018.0,24.0,24.0
68236,11018.0,267.0,10.4
68237,11018.0,528.0,8.0
68238,11018.0,0.0,4.8
68239,11018.0,356.0,3.2
68240,11018.0,9.0,3.1
68241,11018.0,485.0,1.9
68242,11018.0,23.0,1.5
68243,11018.0,915.0,1.2
68244,11018.0,144.0,0.1
68245,11019.0,824.0,4.7
68246,11020.0,9.0,22.0
68247,11021.0,9.0,0.5
68248,11022.0,713.0,1.5
68249,11023.0,21.0,0.2
68250,11024.0,21.0,452.0
68251,11025.0,772.0,13.0
68252,11026.0,28.0,115.0
68253,11026.0,675.0,112.0
68254,11026.0,341.0,22.0
68255,11026.0,1152.0,21.0
68256,11026.0,645.0,21.0
68257,11026.0,1291.0,12.2
68258,11026.0,1436.0,11.8
68259,11026.0,2357.0,6.3
68260,11026.0,1524.0,4.4
68261,11026.0,2115.0,3.7
68262,11026.0,689.0,1.0
68263,11026.0,79.0,0.9
68264,11026.0,17.0,0.4
68265,11026.0,865.0,0.3
68266,11026.0,1287.0,0.3
68267,11026.0,1310.0,0.2
68268,11026.0,670.0,0.1
68269,11026.0,2459.0,0.1
68270,11026.0,1090.0,0.1
68271,11027.0,21.0,1.4
68272,11028.0,21.0,539.0
68273,11028.0,39.0,250.0
68274,11028.0,485.0,87.0
68275,11028.0,240.0,11.2
68276,11028.0,2072.0,10.9
68277,11028.0,9.0,6.6
68278,11028.0,248.0,5.5
68279,11028.0,234.0,3.8
68280,11028.0,275.0,3.4
68281,11028.0,1043.0,2.7
68282,11028.0,273.0,1.4
68283,11028.0,341.0,1.2
68284,11028.0,1334.0,0.9
68285,11028.0,492.0,0.7
68286,11028.0,284.0,0.6
68287,11028.0,62.0,0.4
68288,11029.0,233.0,54.0
68289,11029.0,236.0,47.0
68290,11030.0,234.0,123.0
68291,11030.0,237.0,0.2
68292,11031.0,482.0,1.7
68293,11031.0,723.0,0.4
68294,11032.0,39.0,15.0
68295,11032.0,492.0,5.3
68296,11032.0,1039.0,1.1
68297,11032.0,1659.0,0.9
68298,11032.0,573.0,0.4
68299,11033.0,21.0,2.6
68300,11034.0,77.0,1.7
68301,11034.0,234.0,0.2
68302,11035.0,234.0,87.0
68303,11036.0,21.0,1.4
68304,11037.0,21.0,26.0
68305,11038.0,21.0,53.0
68306,11039.0,21.0,2.4
68307,11040.0,21.0,3.7
68308,11041.0,46.0,347.0
68309,11041.0,950.0,50.0
68310,11041.0,673.0,33.0
68311,11041.0,21.0,29.0
68312,11041.0,987.0,25.0
68313,11041.0,516.0,16.9
68314,11041.0,669.0,14.8
68315,11041.0,844.0,11.9
68316,11041.0,0.0,5.8
68317,11041.0,696.0,2.5
68318,11041.0,498.0,2.1
68319,11041.0,745.0,1.6
68320,11041.0,4.0,1.4
68321,11041.0,540.0,1.3
68322,11042.0,253.0,55.0
68323,11043.0,248.0,47.0
68324,11043.0,505.0,1.1
68325,11043.0,9.0,0.9
68326,11044.0,1510.0,389.0
68327,11045.0,92.0,7.3
68328,11045.0,275.0,6.8
68329,11045.0,2361.0,5.5
68330,11045.0,328.0,4.7
68331,11045.0,221.0,4.5
68332,11045.0,860.0,3.5
68333,11045.0,37.0,3.2
68334,11045.0,950.0,3.0
68335,11045.0,1656.0,2.5
68336,11045.0,11.0,1.6
68337,11045.0,260.0,1.5
68338,11045.0,671.0,1.3
68339,11045.0,1190.0,0.8
68340,11045.0,128.0,0.7
68341,11045.0,1141.0,0.7
68342,11045.0,3551.0,0.5
68343,11045.0,607.0,0.2
68344,11046.0,21.0,665.0
68345,11047.0,21.0,19.5
68346,11048.0,623.0,10.6
68347,11049.0,23.0,343.0
68348,11049.0,1073.0,93.0
68349,11049.0,21.0,5.8
68350,11049.0,247.0,3.1
68351,11049.0,248.0,2.5
68352,11049.0,496.0,1.5
68353,11049.0,254.0,0.9
68354,11050.0,21.0,0.3
68355,11051.0,273.0,0.5
68356,11052.0,238.0,202.0
68357,11052.0,669.0,26.0
68358,11052.0,612.0,16.6
68359,11052.0,59.0,9.2
68360,11052.0,1652.0,9.1
68361,11052.0,101.0,6.8
68362,11052.0,611.0,6.3
68363,11052.0,1129.0,5.8
68364,11052.0,341.0,4.7
68365,11052.0,21.0,2.5
68366,11052.0,591.0,1.1
68367,11052.0,68.0,0.3
68368,11052.0,2441.0,0.3
68369,11053.0,643.0,0.6
68370,11054.0,196.0,58.0
68371,11054.0,115.0,28.0
68372,11054.0,62.0,18.5
68373,11054.0,666.0,14.8
68374,11054.0,22.0,12.3
68375,11054.0,77.0,7.0
68376,11054.0,1069.0,4.7
68377,11054.0,104.0,3.8
68378,11054.0,579.0,3.1
68379,11054.0,8.0,1.4
68380,11054.0,4.0,0.9
68381,11054.0,120.0,0.5
68382,11055.0,231.0,269.0
68383,11055.0,232.0,28.0
68384,11055.0,749.0,12.5
68385,11055.0,430.0,4.8
68386,11055.0,1071.0,1.6
68387,11056.0,21.0,0.4
68388,11057.0,39.0,993.0
68389,11057.0,46.0,64.0
68390,11057.0,266.0,2.2
68391,11057.0,569.0,1.4
68392,11057.0,100.0,1.0
68393,11057.0,9.0,0.4
68394,11057.0,88.0,0.3
68395,11057.0,250.0,0.2
68396,11058.0,21.0,92.0
68397,11059.0,173.0,100.0
68398,11059.0,341.0,50.0
68399,11059.0,28.0,34.0
68400,11059.0,24.0,17.6
68401,11059.0,120.0,16.1
68402,11059.0,274.0,16.0
68403,11059.0,535.0,14.5
68404,11059.0,133.0,11.7
68405,11059.0,9.0,9.2
68406,11059.0,234.0,9.0
68407,11059.0,104.0,9.0
68408,11059.0,540.0,6.9
68409,11059.0,275.0,2.7
68410,11059.0,147.0,2.4
68411,11059.0,610.0,2.3
68412,11059.0,443.0,1.4
68413,11059.0,8.0,1.2
68414,11059.0,109.0,1.0
68415,11059.0,475.0,0.5
68416,11060.0,21.0,65.0
68417,11061.0,824.0,35.0
68418,11062.0,501.0,215.0
68419,11062.0,76.0,195.0
68420,11062.0,1097.0,138.0
68421,11062.0,39.0,82.0
68422,11062.0,541.0,62.0
68423,11062.0,234.0,35.0
68424,11062.0,280.0,33.0
68425,11062.0,318.0,30.0
68426,11062.0,277.0,25.0
68427,11062.0,9.0,22.0
68428,11062.0,4.0,20.0
68429,11062.0,28.0,14.6
68430,11062.0,54.0,14.3
68431,11062.0,243.0,13.1
68432,11062.0,284.0,11.7
68433,11062.0,120.0,11.4
68434,11062.0,258.0,10.3
68435,11062.0,474.0,9.2
68436,11062.0,870.0,7.9
68437,11062.0,542.0,7.4
68438,11062.0,540.0,6.8
68439,11062.0,154.0,5.8
68440,11062.0,241.0,5.5
68441,11062.0,408.0,5.3
68442,11062.0,1439.0,4.9
68443,11062.0,678.0,4.6
68444,11062.0,535.0,4.5
68445,11062.0,517.0,4.5
68446,11062.0,24.0,4.1
68447,11062.0,271.0,3.7
68448,11062.0,35.0,3.2
68449,11062.0,221.0,2.6
68450,11062.0,740.0,2.4
68451,11062.0,477.0,2.0
68452,11062.0,645.0,1.6
68453,11062.0,273.0,1.4
68454,11062.0,240.0,1.1
68455,11062.0,711.0,1.0
68456,11062.0,237.0,1.0
68457,11062.0,133.0,0.8
68458,11062.0,1285.0,0.5
68459,11062.0,147.0,0.5
68460,11062.0,58.0,0.2
68461,11062.0,915.0,0.2
68462,11063.0,246.0,83.0
68463,11064.0,21.0,0.3
68464,11065.0,669.0,1.4
68465,11066.0,547.0,0.9
68466,11067.0,1019.0,29.0
68467,11067.0,116.0,7.5
68468,11068.0,238.0,126.0
68469,11068.0,499.0,61.0
68470,11069.0,815.0,3.3
68471,11070.0,21.0,63.0
68472,11071.0,21.0,2228.0
68473,11072.0,350.0,312.0
68474,11072.0,234.0,222.0
68475,11072.0,531.0,149.0
68476,11072.0,0.0,48.0
68477,11072.0,17.0,38.0
68478,11072.0,15.0,38.0
68479,11072.0,645.0,34.0
68480,11072.0,526.0,34.0
68481,11072.0,423.0,29.0
68482,11072.0,1033.0,26.0
68483,11072.0,82.0,25.0
68484,11072.0,62.0,25.0
68485,11072.0,50.0,24.0
68486,11072.0,556.0,23.0
68487,11072.0,1302.0,23.0
68488,11072.0,222.0,21.0
68489,11072.0,354.0,21.0
68490,11072.0,3339.0,14.8
68491,11072.0,582.0,14.4
68492,11072.0,21.0,14.4
68493,11072.0,576.0,13.8
68494,11072.0,1151.0,9.0
68495,11072.0,372.0,8.6
68496,11072.0,3154.0,8.5
68497,11072.0,286.0,8.1
68498,11072.0,3208.0,8.1
68499,11072.0,8.0,8.1
68500,11072.0,1792.0,7.8
68501,11072.0,39.0,7.6
68502,11072.0,523.0,7.6
68503,11072.0,477.0,7.5
68504,11072.0,209.0,7.4
68505,11072.0,2026.0,7.4
68506,11072.0,709.0,6.9
68507,11072.0,3552.0,6.6
68508,11072.0,318.0,6.4
68509,11072.0,1067.0,6.4
68510,11072.0,196.0,6.4
68511,11072.0,553.0,6.2
68512,11072.0,3013.0,5.4
68513,11072.0,806.0,5.2
68514,11072.0,1024.0,5.1
68515,11072.0,158.0,5.0
68516,11072.0,104.0,4.8
68517,11072.0,554.0,4.2
68518,11072.0,3347.0,3.9
68519,11072.0,640.0,3.7
68520,11072.0,2105.0,3.2
68521,11072.0,452.0,3.1
68522,11072.0,2439.0,3.1
68523,11072.0,3553.0,2.8
68524,11072.0,2376.0,2.7
68525,11072.0,1019.0,2.7
68526,11072.0,4.0,2.7
68527,11072.0,35.0,2.7
68528,11072.0,37.0,2.6
68529,11072.0,2106.0,2.5
68530,11072.0,83.0,2.5
68531,11072.0,1065.0,2.4
68532,11072.0,520.0,2.2
68533,11072.0,383.0,2.1
68534,11072.0,1518.0,2.0
68535,11072.0,968.0,2.0
68536,11072.0,126.0,1.9
68537,11072.0,2186.0,1.9
68538,11072.0,2841.0,1.7
68539,11072.0,1872.0,1.6
68540,11072.0,1155.0,1.6
68541,11072.0,191.0,1.5
68542,11072.0,120.0,1.4
68543,11072.0,101.0,1.4
68544,11072.0,521.0,1.4
68545,11072.0,303.0,1.4
68546,11072.0,70.0,1.2
68547,11072.0,1053.0,1.1
68548,11072.0,1782.0,1.1
68549,11072.0,353.0,1.1
68550,11072.0,167.0,1.0
68551,11072.0,447.0,0.9
68552,11072.0,836.0,0.9
68553,11072.0,374.0,0.9
68554,11072.0,548.0,0.8
68555,11072.0,9.0,0.8
68556,11072.0,60.0,0.7
68557,11072.0,307.0,0.6
68558,11072.0,2295.0,0.6
68559,11072.0,177.0,0.5
68560,11072.0,22.0,0.5
68561,11072.0,228.0,0.5
68562,11072.0,77.0,0.3
68563,11072.0,341.0,0.3
68564,11072.0,241.0,0.3
68565,11072.0,3.0,0.3
68566,11072.0,3554.0,0.3
68567,11072.0,201.0,0.3
68568,11072.0,1415.0,0.3
68569,11072.0,2114.0,0.2
68570,11072.0,273.0,0.2
68571,11072.0,3446.0,0.2
68572,11072.0,705.0,0.2
68573,11072.0,1002.0,0.2
68574,11072.0,562.0,0.1
68575,11072.0,3555.0,0.1
68576,11072.0,94.0,0.1
68577,11073.0,21.0,2.8
68578,11074.0,21.0,15.8
68579,11075.0,730.0,13.4
68580,11076.0,2397.0,3.5
68581,11077.0,3556.0,1295.0
68582,11077.0,676.0,51.0
68583,11077.0,355.0,12.0
68584,11077.0,3557.0,11.2
68585,11078.0,163.0,25.0
68586,11078.0,109.0,20.0
68587,11078.0,104.0,14.4
68588,11078.0,477.0,14.0
68589,11078.0,423.0,6.3
68590,11078.0,88.0,2.4
68591,11078.0,8.0,1.8
68592,11078.0,349.0,0.3
68593,11078.0,1426.0,0.3
68594,11078.0,22.0,0.3
68595,11079.0,273.0,1.6
68596,11080.0,9.0,4.1
68597,11081.0,21.0,0.8
68598,11082.0,21.0,30.0
68599,11083.0,596.0,13.5
68600,11084.0,1427.0,163.0
68601,11084.0,3.0,114.0
68602,11084.0,0.0,100.0
68603,11084.0,21.0,99.0
68604,11084.0,516.0,93.0
68605,11084.0,1910.0,76.0
68606,11084.0,274.0,74.0
68607,11084.0,1364.0,72.0
68608,11084.0,28.0,67.0
68609,11084.0,1011.0,55.0
68610,11084.0,1318.0,54.0
68611,11084.0,1000.0,53.0
68612,11084.0,546.0,50.0
68613,11084.0,1664.0,47.0
68614,11084.0,68.0,46.0
68615,11084.0,2123.0,44.0
68616,11084.0,1771.0,39.0
68617,11084.0,375.0,38.0
68618,11084.0,523.0,37.0
68619,11084.0,2778.0,36.0
68620,11084.0,1904.0,34.0
68621,11084.0,603.0,31.0
68622,11084.0,904.0,29.0
68623,11084.0,669.0,27.0
68624,11084.0,1205.0,26.0
68625,11084.0,55.0,25.0
68626,11084.0,1.0,23.0
68627,11084.0,1289.0,22.0
68628,11084.0,771.0,18.2
68629,11084.0,40.0,16.7
68630,11084.0,456.0,16.2
68631,11084.0,11.0,15.6
68632,11084.0,644.0,15.5
68633,11084.0,110.0,15.0
68634,11084.0,2350.0,15.0
68635,11084.0,1782.0,14.7
68636,11084.0,1320.0,14.4
68637,11084.0,850.0,14.4
68638,11084.0,689.0,14.2
68639,11084.0,253.0,12.2
68640,11084.0,1327.0,12.0
68641,11084.0,786.0,11.8
68642,11084.0,238.0,11.6
68643,11084.0,1429.0,11.6
68644,11084.0,555.0,11.3
68645,11084.0,132.0,11.1
68646,11084.0,673.0,10.7
68647,11084.0,699.0,9.9
68648,11084.0,1557.0,9.8
68649,11084.0,158.0,9.7
68650,11084.0,2099.0,9.1
68651,11084.0,341.0,8.9
68652,11084.0,3223.0,8.9
68653,11084.0,924.0,8.5
68654,11084.0,2740.0,8.4
68655,11084.0,318.0,8.4
68656,11084.0,714.0,7.9
68657,11084.0,3558.0,7.9
68658,11084.0,1018.0,7.7
68659,11084.0,135.0,7.6
68660,11084.0,1078.0,6.1
68661,11084.0,3117.0,4.5
68662,11084.0,990.0,4.4
68663,11084.0,16.0,4.1
68664,11084.0,44.0,4.1
68665,11084.0,1906.0,3.8
68666,11084.0,83.0,3.4
68667,11084.0,556.0,3.0
68668,11084.0,1019.0,3.0
68669,11084.0,235.0,3.0
68670,11084.0,3559.0,2.9
68671,11084.0,1312.0,2.5
68672,11084.0,531.0,2.5
68673,11084.0,303.0,2.4
68674,11084.0,1195.0,2.2
68675,11084.0,547.0,2.1
68676,11084.0,217.0,2.1
68677,11084.0,101.0,2.1
68678,11084.0,3560.0,1.8
68679,11084.0,34.0,1.8
