,user
6140,129081996
6141,296979815
6142,97473168
6143,207144527
6144,105788297
6145,190900804
6146,204198891
6147,65225038
6148,211197762
6149,44201412
6150,66250126
6151,163874774
6152,244520683
6153,265558728
6154,237652003
6155,155793870
6156,81037765
6157,173749431
6158,84507921
6159,198550551
6160,250909464
6161,238390074
6162,213203809
6163,123875734
6164,159734412
6165,187801454
6166,309262440
6167,144715893
6168,96963765
6169,240805337
6170,244030924
6171,83188092
6172,191973826
6173,182627985
6174,180426359
6175,108162562
6176,211934059
6177,213427457
6178,64307328
6179,308563852
6180,168786245
6181,124978318
6182,286700638
6183,80394189
6184,202618978
6185,211454678
6186,276958784
6187,62078957
6188,293500233
6189,126465386
6190,191940483
6191,15576531
6192,61428062
6193,264759872
6194,232477991
6195,96157153
6196,146003284
6197,57077457
6198,120066253
6199,160776422
6200,231317343
6201,219958874
6202,204908772
6203,177154840
6204,198166157
6205,182604873
6206,163114751
6207,276587942
6208,162748673
6209,164348218
6210,138670893
6211,128868128
6212,229465233
6213,228209477
6214,293660635
6215,126843636
6216,189086011
6217,242296105
6218,107097425
6219,159424645
6220,174138275
6221,221513057
6222,268037268
6223,73513367
6224,266479412
6225,230971174
6226,144681252
6227,101304417
6228,96914675
6229,189963855
6230,198680785
6231,283922576
6232,128019521
6233,277673224
6234,147876770
6235,277229584
6236,223634790
6237,202409306
6238,177726145
6239,176197170
6240,189148170
6241,296898457
6242,245390247
6243,3054990
6244,77194086
6245,89648859
6246,249371209
6247,148663325
6248,307750400
6249,116968417
6250,303627886
6251,294715521
6252,108639015
6253,172105480
6254,97667936
6255,232457943
6256,17530772
6257,56973040
6258,286178286
6259,138681278
6260,60074997
6261,195750181
6262,136271892
6263,115472935
6264,41465526
6265,197571337
6266,94335638
6267,172237313
6268,95780749
6269,119675419
6270,179321212
6271,95472968
6272,298873670
6273,121133260
6274,156565178
6275,245863248
6276,95647760
6277,149009099
6278,135966512
6279,249056919
6280,279223318
6281,63810706
6282,208879416
6283,241725931
6284,58551955
6285,125718224
6286,163294758
6287,99244433
6288,138200512
6289,229979974
6290,223858723
6291,217276487
6292,179077731
6293,307232663
6294,290416542
6295,217913875
6296,247858756
6297,213720494
6298,128285073
6299,307038639
6300,112584028
6301,52731290
6302,88612445
6303,86898348
6304,90962335
6305,220680498
6306,181722972
6307,165584237
6308,94962660
6309,71809133
6310,288600692
6311,297771026
6312,201800994
6313,293541342
6314,143859315
6315,257759331
6316,164035963
6317,65152385
6318,11940338
6319,170150668
6320,125475916
6321,93054621
6322,205278025
6323,84095423
6324,31260378
6325,85210874
6326,182004925
6327,222689962
6328,185843291
6329,114297316
6330,241134815
6331,166689541
6332,270660732
6333,258430515
6334,60113114
6335,306358885
6336,184800550
6337,188611416
6338,95181268
6339,25185866
6340,223253799
6341,190305564
6342,278415486
6343,282974048
6344,277921358
6345,141124987
6346,259477553
6347,155964819
6348,30855460
6349,83135348
6350,142060022
6351,85802472
6352,186948698
6353,138558097
6354,89226643
6355,92024359
6356,33121288
6357,29302014
6358,118585913
6359,100630947
6360,150632096
6361,296138964
6362,143560279
6363,186074387
6364,93290614
6365,165101762
6366,60706503
6367,201978799
6368,159386087
6369,139986442
6370,252044076
6371,170388829
6372,236370333
6373,243520161
6374,107708102
6375,230104818
6376,77194239
6377,196059860
6378,12583476
6379,59713285
6380,70398582
6381,255458903
6382,141118871
6383,237044358
6384,282565204
6385,216514851
6386,119211507
6387,123670509
6388,190369653
6389,138429058
6390,173616173
6391,202620479
6392,95817961
6393,235856211
6394,273437868
6395,137797636
6396,238733215
6397,239260834
6398,127851637
6399,268562040
6400,35433662
6401,93341815
6402,210152510
6403,136836233
6404,86256882
6405,137531238
6406,259611075
6407,118263812
6408,287147708
6409,302980730
6410,275982472
6411,105120044
6412,98882747
6413,273741196
6414,103729596
6415,98435340
6416,150395329
6417,201383036
6418,144132703
6419,257820973
6420,195202264
6421,32965833
6422,201352784
6423,150697950
6424,4677023
6425,39334748
6426,161085944
6427,214291946
6428,203092936
6429,159683231
6430,189750611
6431,167511712
6432,303986455
6433,302465464
6434,188198849
6435,201052506
6436,96904911
6437,254055320
6438,139166190
6439,97818502
6440,229173482
6441,281549566
6442,241568417
6443,206567289
6444,38736263
6445,86732465
6446,207805383
6447,275798890
6448,248549548
6449,257724052
6450,89803146
6451,207869089
6452,72538505
6453,278801828
6454,128207897
6455,148499580
6456,64582313
6457,100431715
6458,51132884
6459,298548515
6460,242749386
6461,301745727
6462,189758309
6463,263860732
6464,115122875
6465,48668697
6466,5759284
6467,293305383
6468,205606245
6469,170848836
6470,106925576
6471,125153273
6472,155042139
6473,174923254
6474,95758079
6475,162797154
6476,63833595
6477,159158411
6478,245560908
6479,134959420
6480,141497944
6481,258550100
6482,35140004
6483,122332010
6484,165240612
6485,194269839
6486,141402600
6487,301190190
6488,192282418
6489,255010251
6490,23643789
6491,207112591
6492,105445346
6493,183068343
6494,191779282
6495,82686146
6496,97614578
6497,188394070
6498,29764828
6499,142696524
6500,185401083
6501,88661387
6502,84853093
6503,114231279
6504,150140786
6505,188838705
6506,168881981
6507,241078577
6508,176284441
6509,59234901
6510,164275046
6511,221683659
6512,301814040
6513,117370965
6514,113015223
6515,243443919
6516,236854541
6517,103445207
6518,163789845
6519,124365369
6520,111442295
6521,300655945
6522,167943113
6523,170141925
6524,136783755
6525,243808569
6526,254992432
6527,101803777
6528,68719896
6529,87646732
6530,118086742
6531,66229356
6532,185680404
6533,27139623
6534,148939255
6535,224737765
6536,114447625
6537,47296055
6538,33029093
6539,86287245
6540,68672269
6541,96144791
6542,173713735
6543,143062096
6544,14551726
6545,268551184
6546,17567828
6547,88775181
6548,104380136
6549,41088397
6550,305303802
6551,63990035
6552,61806811
6553,229375507
6554,57415686
6555,215562325
6556,30067217
6557,129356429
6558,298517436
6559,181564172
6560,197700401
6561,33788990
6562,297637533
6563,83160060
6564,75995878
6565,273163848
6566,59050554
6567,304213220
6568,183619586
6569,101022115
6570,102268574
6571,100833937
6572,103840115
6573,250562791
6574,158121917
6575,197518122
6576,165945338
6577,28425181
6578,113868035
6579,196403090
6580,71926373
6581,83411030
6582,188949150
6583,128651888
6584,271133576
6585,117657402
6586,283569430
6587,156145362
6588,82352462
6589,90963310
6590,86738111
6591,165907900
6592,192526458
6593,80630217
6594,304224083
6595,120766003
6596,142967660
6597,98479901
6598,108771556
6599,9563573
6600,73981322
6601,196113123
6602,86310154
6603,189441775
6604,28886158
6605,257110911
6606,203414979
6607,54124359
6608,279464634
6609,53245953
6610,136053642
6611,46252394
6612,177286649
6613,231852874
6614,241903800
6615,160036273
6616,287778652
6617,132286953
6618,121593653
6619,299592766
6620,234017477
6621,164370352
6622,210362059
6623,69180564
6624,168069262
6625,26861985
6626,212422375
6627,93345965
6628,229022162
6629,203401879
6630,182737466
6631,99384490
6632,266056948
6633,199298990
6634,185079540
6635,259665776
6636,8949216
6637,105277989
6638,241357186
6639,301087793
6640,254497372
6641,124595910
6642,251973400
6643,249112299
6644,175001491
6645,167291533
6646,67244867
6647,301610122
6648,166926880
6649,178716199
6650,129371925
6651,164820245
6652,240497102
6653,157939385
6654,143671754
6655,144412676
6656,277253312
6657,308760273
6658,254739929
6659,284999400
6660,221127319
6661,296141368
6662,259420989
6663,200817099
6664,253044003
6665,214299751
6666,145620149
6667,80342096
6668,94936385
6669,131061056
6670,35355224
6671,203211230
6672,130553575
6673,197467350
6674,304539641
6675,206086186
6676,54761333
6677,122212108
6678,152948396
6679,133547462
6680,248930355
6681,209238287
6682,139763487
6683,154316707
6684,86245871
6685,12195913
6686,181586458
6687,101529420
6688,45807245
6689,246660193
6690,235946178
6691,232534914
6692,55763270
6693,309255941
6694,161062314
6695,88493668
6696,282567672
6697,114846707
6698,301935887
6699,95369808
6700,44147409
6701,69033837
6702,139393793
6703,203800963
6704,171879643
6705,118852041
6706,165096054
6707,216442661
6708,88352678
6709,16084897
6710,298306205
6711,161063960
6712,199717061
6713,26789885
6714,75738431
6715,218089327
6716,259301403
6717,248354453
6718,218914514
6719,200933731
6720,18697313
6721,3783783
6722,70967454
6723,124003951
6724,262014680
6725,45457930
6726,131348564
6727,116515230
6728,82864983
6729,118888110
6730,155131347
6731,159852613
6732,215832158
6733,30572170
6734,298768275
6735,110268154
6736,246332545
6737,154555730
6738,199955973
6739,183099723
6740,190420357
6741,167903990
6742,190517373
6743,67633077
6744,96439660
6745,44169472
6746,277779002
6747,90154893
6748,141566597
6749,297703228
6750,69652738
6751,303951866
6752,117529891
6753,220307007
6754,55751308
6755,176096951
6756,297246490
6757,124330988
6758,230016618
6759,210046841
6760,160058529
6761,157362930
6762,76027799
6763,113820072
6764,216924034
6765,141012357
6766,192341303
6767,20704366
6768,60227446
6769,299025375
6770,105517470
6771,181262663
6772,101695880
6773,99110207
6774,48798067
6775,122471552
6776,304788598
6777,126063949
6778,276073724
6779,74270476
6780,91567150
6781,79626460
6782,298367684
6783,205253661
6784,300729671
6785,21683270
6786,48492052
6787,273082868
6788,215334587
6789,161139120
6790,193196975
6791,90857581
6792,187115070
6793,200321746
6794,148413660
6795,77261379
6796,63831340
6797,205829374
6798,82203951
6799,277782286
6800,3450426
6801,105511340
6802,184385867
6803,257518188
6804,62990992
6805,106054679
6806,31944667
6807,65962952
6808,109780632
6809,173447731
6810,250955812
6811,56157984
6812,218478781
6813,279316312
6814,133228469
6815,179279152
6816,57782416
6817,290542222
6818,251920440
6819,204702638
6820,207186541
6821,239138885
6822,245046657
6823,151817681
6824,96648859
6825,104235320
6826,254924405
6827,205424925
6828,89564754
6829,53122638
6830,21316693
6831,286657812
6832,102540721
6833,307639284
6834,186213909
6835,153390095
6836,235290543
6837,298516674
6838,176103650
6839,199466958
6840,136291039
6841,68828361
6842,298236235
6843,116338192
6844,266799152
6845,194506370
6846,259403281
6847,39322716
6848,28113724
6849,286511722
6850,118991581
6851,127218796
6852,148264060
6853,195436818
6854,169937489
6855,284165884
6856,40280688
6857,245078207
6858,302742986
6859,10302000
6860,293349681
6861,198309472
6862,68952161
6863,111498455
6864,152929009
6865,116437770
6866,167749301
6867,159077305
6868,285085570
6869,242694628
6870,198744602
6871,184250682
6872,293244157
6873,298182105
6874,192645567
6875,230944154
6876,80799336
6877,222050169
6878,113196318
6879,156343742
6880,146841726
6881,146762928
6882,226428439
6883,179518925
6884,99484728
6885,273069628
6886,140223606
6887,204742217
6888,222986054
6889,52181854
6890,296449198
6891,155858528
6892,267235316
6893,192201048
6894,190074593
6895,152078939
6896,258648395
6897,68173628
6898,28229872
6899,218844731
6900,295693261
6901,5307960
6902,115637271
6903,74126541
6904,127058155
6905,287613958
6906,76892907
6907,300449823
6908,106333903
6909,276820640
6910,112566632
6911,124975432
6912,214805425
6913,118433250
6914,282599048
6915,115487966
6916,188425099
6917,137951076
6918,295981434
6919,94862562
6920,249550615
6921,276520060
6922,23072560
6923,218600642
6924,29268335
6925,307998745
6926,199236587
6927,52583581
6928,144731554
6929,65754991
6930,113546110
6931,286394356
6932,176811312
6933,79865632
6934,76047408
6935,86779877
6936,197656011
6937,109486584
6938,219095735
6939,192609869
6940,73017395
6941,280363186
6942,108454875
6943,192052864
6944,236182162
6945,31425362
6946,297136903
6947,248754096
6948,44321815
6949,108714391
6950,208680317
6951,156639838
6952,293693492
6953,158693714
6954,87753149
6955,188699277
6956,220157121
6957,10450544
6958,178098476
6959,113835971
6960,290864164
6961,187807630
6962,235105105
6963,65173746
6964,122452753
6965,135690828
6966,129862640
6967,108327674
6968,79211079
6969,100916842
6970,36557643
6971,176021276
6972,293364588
6973,197385611
6974,153828204
6975,4603800
6976,126231245
6977,46028967
6978,89618826
6979,303615424
6980,158866144
6981,206510641
6982,102539470
6983,121481890
6984,103705957
6985,58431944
6986,47332601
6987,149386510
6988,208464394
6989,64023574
6990,68532738
6991,89856899
6992,204412693
6993,180063157
6994,280609756
6995,36288200
6996,206494852
6997,241929529
6998,255027745
6999,70591968
7000,234348805
7001,156748261
7002,50572608
7003,80239919
7004,161504500
7005,199647568
7006,186762233
7007,168082750
7008,308165484
7009,182280948
7010,207515194
7011,90711776
7012,130941814
7013,29537499
7014,173469318
7015,129762577
7016,114736887
7017,220640317
7018,295885446
7019,205633955
7020,59818635
7021,59159042
7022,101719689
7023,49718752
7024,101212067
7025,125508547
7026,129724065
7027,253121356
7028,64261708
7029,36775354
7030,85395339
7031,209340839
7032,108484523
7033,248757796
7034,35227774
7035,167118460
7036,80154824
7037,112677705
7038,9740704
7039,207365563
7040,264496864
7041,165877735
7042,240278903
7043,209120214
7044,121137382
7045,159377740
7046,200059104
7047,250492644
7048,156733822
7049,278757028
7050,165210999
7051,52203520
7052,116515529
7053,129128224
7054,129743598
7055,276555062
7056,68017342
7057,151724188
7058,19696244
7059,207424334
7060,112999066
7061,223614273
7062,186126772
7063,177446373
7064,48395915
7065,188615226
7066,160461131
7067,161964288
7068,280567820
7069,270228556
7070,270341392
7071,250375228
7072,27770064
7073,198398830
7074,281041560
7075,86612326
7076,46405162
7077,79163006
7078,174716026
7079,122319388
7080,135338821
7081,189344955
7082,169815221
7083,165382705
7084,82385352
7085,282502466
7086,186452037
7087,181638799
7088,247741393
7089,32415191
7090,92250668
7091,251285557
7092,143669519
7093,124400480
7094,278136010
7095,145890520
7096,239511574
7097,115249917
7098,185435886
7099,305037794
7100,188266554
7101,125249652
7102,20557028
7103,105934631
7104,303467308
7105,201275304
7106,64778733
7107,308851621
7108,218448119
7109,114912926
7110,298071662
7111,161408431
7112,274624060
7113,179560117
7114,140492549
7115,254565281
7116,115996656
7117,190861612
7118,36757524
7119,224586627
7120,176810372
7121,63895034
7122,88152309
7123,164663996
7124,78765966
7125,23241240
7126,300305800
7127,298507313
7128,166048025
7129,208140106
7130,249643192
7131,293714386
7132,92010366
7133,250414887
7134,176453461
7135,197057442
7136,205549354
7137,263454788
7138,282896672
7139,255892249
7140,53324742
7141,218608613
7142,153772705
7143,97250159
7144,204679729
7145,83746733
7146,48921893
7147,40837142
7148,157047851
7149,107488920
7150,139873696
7151,159865370
7152,57424113
7153,186323628
7154,132748085
7155,192170147
7156,146704328
7157,86620865
7158,113580708
7159,249779815
7160,308406683
7161,93350571
7162,131912265
7163,120448027
7164,281552962
7165,21580713
7166,256297825
7167,207510132
7168,99374297
7169,61779218
7170,109592594
7171,74989665
7172,302437973
7173,58967365
7174,293231906
7175,197070285
7176,195946569
7177,49228258
7178,12423315
7179,138279635
7180,90033155
7181,214019307
7182,94690173
7183,140337149
7184,197190654
7185,36349097
7186,199423036
7187,44755776
7188,160055758
7189,225178605
7190,72555195
7191,157104680
7192,247828143
7193,183490713
7194,155752052
7195,108011380
7196,254196196
7197,92612763
7198,210018093
7199,160649706
7200,230321601
7201,194800299
7202,115167911
7203,17556127
7204,244936819
7205,288385496
7206,194432540
7207,190721470
7208,217539381
7209,260813316
7210,73754563
7211,198584696
7212,111182405
7213,289759310
7214,186344581
7215,168754318
7216,146979551
7217,284934852
7218,121199670
7219,39028341
7220,300757930
7221,147795278
7222,94231294
7223,199013605
7224,123423051
7225,158447093
7226,38523044
7227,166899607
7228,192031349
7229,215022297
7230,171846037
7231,298666122
7232,238169854
7233,70737757
7234,45532207
7235,137075650
7236,239318205
7237,184493955
7238,262814808
7239,214281367
7240,191979928
7241,299037840
7242,49624770
7243,49629862
7244,159371621
7245,308468736
7246,37468189
7247,152956403
7248,89524281
7249,211899679
7250,29753085
7251,101240143
7252,119937035
7253,53296539
7254,63454504
7255,309903146
7256,243077634
7257,124725852
7258,154940949
7259,231026651
7260,216217925
7261,155071993
7262,73521885
7263,182592900
7264,69821151
7265,148528469
7266,104900462
7267,201023624
7268,290225336
7269,150903970
7270,204147089
7271,190628198
7272,26808868
7273,242351732
7274,149150848
7275,110209964
7276,65341706
7277,174342589
7278,41846650
7279,42198457
7280,130758906
7281,244480793
7282,18500119
7283,10599862
7284,231805700
7285,260376156
7286,250238131
7287,229405602
7288,146796532
7289,149711127
7290,120725512
7291,162735255
7292,244992231
7293,30588978
7294,119556235
7295,304395604
7296,170275839
7297,152567497
7298,84371132
7299,220306050
7300,64027842
7301,78969820
7302,188713427
7303,179001573
7304,128335681
7305,243808511
7306,154330480
7307,88579585
7308,110226344
7309,145027235
7310,73435399
7311,96536935
7312,70915652
7313,38436635
7314,239937501
7315,88100014
7316,137732181
7317,28236623
7318,264047092
7319,159812802
7320,300759788
7321,192109670
7322,184576164
7323,235358002
7324,63539914
7325,224352019
7326,126718281
7327,122620165
7328,80988171
7329,166547657
7330,227844450
7331,149233338
7332,197987776
7333,189020294
7334,39911920
7335,67341526
7336,157906181
7337,176967288
7338,40051659
7339,29052354
7340,98848653
7341,208467850
7342,230031062
7343,55672384
7344,126992940
7345,112376397
7346,172386568
7347,144652370
7348,109446190
7349,137623071
7350,157003504
7351,122956129
7352,234785523
7353,212790797
7354,37727952
7355,242985754
7356,62885387
7357,93203004
7358,135244036
7359,166234554
7360,115109218
7361,222042345
7362,50888871
7363,270356700
7364,51941260
7365,14962163
7366,85136214
7367,44153929
7368,40080833
7369,21539893
7370,211363681
7371,122162211
7372,143006890
7373,308178753
7374,100359523
7375,157141574
7376,76170931
7377,176024097
7378,76451157
7379,101777615
7380,210961590
7381,112547463
7382,126796140
7383,53509003
7384,4812175
7385,124810250
7386,198901867
7387,84079486
7388,135929781
7389,170535102
7390,147764275
7391,56014527
7392,116000122
7393,66550579
7394,184173132
7395,248882404
7396,298381887
7397,194993610
7398,185494712
7399,236191066
7400,145512685
7401,130247011
7402,159114904
7403,95347493
7404,249871404
7405,242287908
7406,173194267
7407,78481493
7408,50131557
7409,302089220
7410,155036762
7411,110470534
7412,247951379
7413,155818761
7414,175738505
7415,304251785
7416,192772707
7417,191937457
7418,295039588
7419,198107903
7420,221823551
7421,8784496
7422,210921698
7423,239211065
7424,118723066
7425,180438232
7426,219593982
7427,75753011
7428,165526290
7429,71868890
7430,193230408
7431,206764959
7432,132757318
7433,193693887
7434,84377525
7435,300892049
7436,192482286
7437,304674551
7438,100353577
7439,105159791
7440,204252372
7441,178423779
7442,101777863
7443,207817208
7444,218405343
7445,171107070
7446,71318298
7447,75064242
7448,177444568
7449,194196780
7450,286151784
7451,185218619
7452,108160472
7453,239045127
7454,205035443
7455,298884520
7456,85853924
7457,78814920
7458,104721942
7459,136561410
7460,227936170
7461,159994178
7462,16919977
7463,231333981
7464,163930591
7465,235185786
7466,248056920
7467,23337959
7468,131311166
7469,243306369
7470,61276934
7471,72009123
7472,118838369
7473,102066849
7474,135410112
7475,189123038
7476,191780526
7477,251901551
7478,259878911
7479,216261706
7480,161663718
7481,145834524
7482,34960438
7483,280497428
7484,235758386
7485,80384872
7486,118274084
7487,14906179
7488,197458771
7489,45592640
7490,168688983
7491,167002074
7492,83955783
7493,33096779
7494,144532046
7495,67834115
7496,293578749
7497,204401529
7498,139181289
7499,242515341
7500,185826453
7501,174459790
7502,140708070
7503,232082615
7504,142433607
7505,202894728
7506,85497862
7507,252074145
7508,185781816
7509,211157562
7510,185907866
7511,183048608
7512,174607800
7513,241206497
7514,114431673
7515,135522355
7516,275120552
7517,142044216
7518,175345951
7519,300041052
7520,51558260
7521,252675449
7522,295171886
7523,187477041
7524,307674833
7525,236210195
7526,246883819
7527,300806786
7528,133169378
7529,238410719
7530,155283245
7531,246650796
7532,237083653
7533,251287156
7534,224532667
7535,224754050
7536,96221495
7537,42469578
7538,46607365
7539,107698030
7540,158712831
7541,154687199
7542,206414060
7543,192134691
7544,151133200
7545,193599149
7546,186347003
7547,298644721
7548,53244117
7549,29111100
7550,251732117
7551,197652539
7552,174991407
7553,182426216
7554,210700279
7555,222642626
7556,179822216
7557,208004844
7558,251635136
7559,161633525
7560,236476905
7561,213523850
7562,54739475
7563,175460237
7564,96269099
7565,306950369
7566,307705649
7567,127947215
7568,56436338
7569,183983684
7570,294924069
7571,104192353
7572,251634185
7573,235227013
7574,138906315
7575,63605342
7576,235469862
7577,107951494
7578,106099216
7579,184938219
7580,76243637
7581,133964193
7582,156090224
7583,284701762
7584,174002551
7585,7923954
7586,167815968
7587,63655097
7588,110121805
7589,203631881
7590,113411607
7591,251884888
7592,198286263
7593,178236087
7594,196724692
7595,253502799
7596,165755355
7597,96030847
7598,150370754
7599,125371499
7600,261281192
7601,304908910
7602,298242221
7603,95699780
7604,216417218
7605,167417654
7606,204304907
7607,294551734
7608,168576745
7609,173179969
7610,300899222
7611,165071607
7612,145839555
7613,138818276
7614,43284145
7615,46951849
7616,123148033
7617,120589251
7618,171160183
7619,302573478
7620,139832829
7621,129478920
7622,72978546
7623,126402145
7624,201728484
7625,111003194
7626,298452474
7627,96696864
7628,300928439
7629,212949727
7630,154208464
7631,54402999
7632,197166094
7633,238891457
7634,209161162
7635,230913442
7636,181716896
7637,69467127
7638,62486194
7639,192182310
7640,5860071
7641,283212746
7642,227020953
7643,209052347
7644,36910614
7645,127426141
7646,202376797
7647,81901544
7648,92103372
7649,170775754
7650,24841093
7651,184797043
7652,154174570
7653,173299790
7654,27168078
7655,137846274
7656,235587689
7657,129117376
7658,199727985
7659,99659706
7660,266972568
7661,99640715
7662,90866995
7663,82029808
7664,203712998
7665,123734483
7666,159814545
7667,108591170
7668,170528231
7669,182329183
7670,186644269
7671,225495607
7672,220561138
7673,290502496
7674,134224287
7675,163754392
7676,157636450
7677,259796248
7678,234912279
7679,61274953
7680,204986955
7681,83806417
7682,160433170
7683,291482664
7684,186523896
7685,141315459
7686,74855005
7687,70338529
7688,256645945
7689,26302344
7690,89012535
7691,285478986
7692,88813210
7693,93963263
7694,286935538
7695,242803837
7696,162894140
7697,74077887
7698,90304490
7699,83625754
7700,175471735
7701,27037996
7702,123029327
7703,300199064
7704,205753843
7705,188052591
7706,237153647
7707,229748951
7708,79658056
7709,188421568
7710,201708562
7711,210728513
7712,120520430
7713,158877899
7714,157887709
7715,208127198
7716,80098179
7717,554278
7718,122536802
7719,163671750
7720,20362352
7721,714122
7722,110194091
7723,138228336
7724,191052911
7725,194641575
7726,161657866
7727,162631416
7728,105837235
7729,36856786
7730,231255153
7731,160288335
7732,136222532
7733,181666776
7734,84703874
7735,203492188
7736,231221037
7737,231210957
7738,183288699
7739,228541607
7740,58893462
7741,170068207
7742,117463647
7743,88492781
7744,159283849
7745,238700575
7746,199664148
7747,178242321
7748,149810726
7749,152597701
7750,161339015
7751,189675274
7752,78142481
7753,70930091
7754,208433656
7755,79615216
7756,119835248
7757,97659219
7758,222008249
7759,186167611
7760,204477246
7761,149579610
7762,214914991
7763,107107474
7764,200657041
7765,260017289
7766,187499055
7767,204970557
7768,10095386
7769,38179194
7770,95084569
7771,246258933
7772,175450855
7773,216227311
7774,172203679
7775,8567888
7776,5990132
7777,107476377
7778,183838531
7779,40044821
7780,207915392
7781,35047392
7782,144736
7783,127261069
7784,262133376
7785,18263482
7786,83770731
7787,98308239
7788,171265504
7789,82287546
7790,114727578
7791,134282559
7792,292129258
7793,156202123
7794,130810920
7795,49880470
7796,84884010
7797,61506984
7798,166243691
7799,292744287
7800,178312427
7801,170048045
7802,39319649
7803,244648789
7804,101596530
7805,182020275
7806,241636947
7807,201196839
7808,94610298
7809,108114779
7810,30912860
7811,228620097
7812,121891688
7813,154274745
7814,284604128
7815,170557064
7816,198464515
7817,155919035
7818,30561172
7819,154374262
7820,206436717
7821,173256445
7822,217660785
7823,123449538
7824,71449134
7825,167460926
7826,33659046
7827,156818121
7828,145710414
7829,97604502
7830,105632759
7831,14126086
7832,194191204
7833,59662830
7834,193087158
7835,212660921
7836,124723151
7837,22088241
7838,119530092
7839,306617101
7840,253675435
7841,228766741
7842,297492378
7843,105052833
7844,106472745
7845,258868457
7846,248200343
7847,211421471
7848,308503685
7849,298417849
7850,147910240
7851,159458198
7852,241626039
7853,60910490
7854,162747179
7855,30061970
7856,176645108
7857,86433707
7858,86738567
7859,71161460
7860,211191233
7861,151256632
7862,53621752
7863,31187179
7864,39223571
7865,168771588
7866,255246635
7867,106268266
7868,111163130
7869,50269563
7870,266132392
7871,303413869
7872,92123735
7873,5217749
7874,47773209
7875,122552077
7876,190774375
7877,132277897
7878,93458820
7879,192044880
7880,172699566
7881,287778700
7882,174121221
7883,155669429
7884,12563913
7885,215687170
7886,138939472
7887,295436578
7888,2753525
7889,196156695
7890,242935099
7891,297581476
7892,61189155
7893,92503355
7894,1024319
7895,297650159
7896,72627862
7897,129391396
7898,174276289
7899,239318685
7900,171462811
7901,109967112
7902,131690275
7903,297996370
7904,94379559
7905,129240324
7906,45314861
7907,87000540
7908,285537912
7909,181894864
7910,219838359
7911,200420585
7912,247050395
7913,301733532
7914,261337836
7915,302253205
7916,70126472
7917,255007865
7918,168451877
7919,46957399
7920,17414305
7921,57181405
7922,47227777
7923,289918864
7924,71875007
7925,280845170
7926,287693866
7927,150995572
7928,157275758
7929,70487610
7930,27871778
7931,89648327
7932,243572743
7933,276609322
7934,213947841
7935,120740511
7936,83046795
7937,61632730
7938,193545615
7939,295425801
7940,27545486
7941,127594108
7942,171418611
7943,81814849
7944,137341828
7945,239849113
7946,300516886
7947,108758176
7948,156578722
7949,200282141
7950,294585971
7951,254234513
7952,239004331
7953,256819019
7954,179498213
7955,106433292
7956,173457000
7957,190675881
7958,40212239
7959,286105002
7960,211689142
7961,53964834
7962,257973739
7963,191101874
7964,199231210
7965,34965931
7966,72523666
7967,37829487
7968,163783296
7969,234488787
7970,76723339
7971,308894258
7972,163681838
7973,278247296
7974,36122886
7975,194541300
7976,202586207
7977,185842825
7978,77127388
7979,245134112
7980,129602040
7981,295872242
7982,71944738
7983,214619754
7984,3238976
7985,162740609
7986,113300324
7987,147654879
7988,12660489
7989,302955779
7990,21535912
7991,238692899
7992,248474689
7993,56813714
7994,103774615
7995,289856966
7996,231775334
7997,25253730
7998,82938274
7999,276932452
8000,154817899
8001,229794682
8002,272141796
8003,135012938
8004,297018299
8005,190118118
8006,127796104
8007,100444456
8008,230399561
8009,190386837
8010,254782847
8011,280348554
8012,303906239
8013,80814667
8014,44240866
8015,187016210
8016,67965357
8017,216242027
8018,143198617
8019,130460859
8020,294939683
8021,112626210
8022,290995026
8023,203086587
8024,285952666
8025,285536388
8026,16080105
8027,139773400
8028,255330237
8029,83792733
8030,198914333
8031,212069898
8032,103731895
8033,209817175
8034,73997241
8035,265859320
8036,153956921
8037,212210746
8038,223714279
8039,174762197
8040,167642460
8041,293488473
8042,273597380
8043,93514355
8044,265832700
8045,210339458
8046,216899823
8047,137514463
8048,221746589
8049,77665527
8050,170174457
8051,223515017
8052,254097023
8053,252502539
8054,41998087
8055,157811997
8056,21869048
8057,177591797
8058,94152935
8059,73721802
8060,130851836
8061,155963474
8062,65200468
8063,198083088
8064,202846415
8065,141034426
8066,55755821
8067,180780478
8068,251419651
8069,81911890
8070,166604341
8071,169560266
8072,297388936
8073,81672131
8074,261602452
8075,299223802
8076,43521755
8077,219195098
8078,99961115
8079,123142474
8080,8776918
8081,201173206
8082,173739924
8083,561758
8084,185259386
8085,48626533
8086,177466116
8087,172386260
8088,278280460
8089,199831134
8090,109673465
8091,108598510
8092,39980669
8093,143235127
8094,20626832
8095,257177611
8096,170568173
8097,204061484
8098,203101149
8099,159484357
8100,134337915
8101,254708017
8102,241514787
8103,114332337
8104,186504598
8105,178256532
8106,35489574
8107,158576100
8108,86689730
8109,187642265
8110,108593099
8111,196256646
8112,203450693
8113,182771524
8114,127072755
8115,117695149
8116,92390715
8117,178761785
8118,172941662
8119,239735733
8120,32398422
8121,23154676
8122,205641661
8123,199662019
8124,112134832
8125,249968452
8126,58223726
8127,197894945
8128,173846745
8129,180662971
8130,166008897
8131,47284807
8132,245681889
8133,53986832
8134,142040835
8135,296345822
8136,165065938
8137,193097653
8138,114789855
8139,138618447
